n	Session	accelerometer.seconds.Unix	accelerometer.accx.Average	accelerometer.accy.Average	accelerometer.accz.Average	accelerometer.accx.Average-All	events.type	events.description
324	16091	1497292098	6.0545703125	3.3417578125	5.7646875	9.3672884118046		
325	16091	1497292099	4.697421875	3.145703125	7.50625	9.7126888659942		
326	16091	1497292100	6.456796875	3.1839453125	6.7219921875	10.333243371822		
327	16091	1497292101	2.467578125	2.161171875	8.600078125	9.4564810629119		
328	16091	1497292102	0.94076849489796	1.3290019132653	9.4571906887755	9.6703403984164		
329	16091	1497292103	0.412109375	0.96851084183673	9.7277184311224	9.8167975580065		
330	16091	1497292104	0.82323232323232	2.0617108585859	8.7558001893939	9.0873828913006	s	l
331	16091	1497292105	0.53176294191919	1.1242503156566	9.5831360479798	9.7042449430219		
332	16091	1497292106	1.76318359375	0.93204752604167	9.6725260416667	9.9513905309171		
333	16091	1497292107	0.77939551767677	0.9827178030303	9.3971748737374	9.5232509934503		
334	16091	1497292108	0.6859765625	1.3205859375	9.2544921875	9.4252660278724		
335	16091	1497292109	0.6269140625	1.2843359375	9.3634375	9.5366634675567		
