n	Session	accelerometer.seconds.Unix	accelerometer.accx.Average	accelerometer.accy.Average	accelerometer.accz.Average	accelerometer.accx.Average-All	events.type	events.description
225	16090	1497291234	0.12018623737374	1.1020754419192	9.3540088383838	9.4195928882925		
226	16090	1497291235	0.1255859375	1.1	9.36453125	9.4299255004716		
227	16090	1497291236	0.17463699494949	1.2075836489899	9.3613478535354	9.4497952220561		
228	16090	1497291237	0.17073074494949	1.0254103535354	9.3668323863636	9.4268356520971		
229	16090	1497291238	0.16804766414141	1.0683396464646	9.3538904671717	9.4163075548072		
230	16090	1497291239	0.16202965561224	1.0695153061224	9.3569435586735	9.4193423476955		
231	16090	1497291240	0.16580290841584	1.0695389851485	9.3569384282178	9.4194223237919		
232	16090	1497291241	0.16674558080808	1.0722853535354	9.3629261363636	9.4257071226928		
233	16090	1497291242	0.16398278061224	1.0701132015306	9.3621253188776	9.4246172615698		
234	16090	1497291243	0.1662109375	1.06859375	9.3630859375	9.4254723972573		
235	16090	1497291244	0.1662890625	1.072890625	9.35484375	9.4178520404019		
236	16090	1497291245	0.1625541460396	1.0722462871287	9.3589108910891	9.4217094760696		
237	16090	1497291246	0.16733099489796	1.0723054846939	9.3567442602041	9.4196097304898		
238	16090	1497291247	0.16863952020202	1.0681029040404	9.3612294823232	9.4237529713551		
239	16090	1497291248	0.1659765625	1.067578125	9.362421875	9.4246660650192		
240	16090	1497291249	0.16912902227723	1.0725556930693	9.3566290222772	9.4196110832991		
241	16090	1497291250	0.464375	1.060390625	9.364140625	9.440233024372	s	d
242	16090	1497291251	0.9185211489899	1.05078125	9.3579545454545	9.469388236161		
243	16090	1497291252	1.0425	1.0243359375	9.4147265625	9.5302055025113		
244	16090	1497291253	0.99451546717172	1.0398910984848	9.3705808080808	9.481716852298		
245	16090	1497291254	1.1635495580808	1.0392597853535	9.4286221590909	9.5585732155381		
246	16090	1497291255	1.1562101403061	1.0559231505102	9.4812659438776	9.6139147382414		
247	16090	1497291256	1.202890625	1.2613671875	9.37734375	9.5490074358427		
248	16090	1497291257	1.09734375	1.228359375	9.4243359375	9.5780202204448		
249	16090	1497291258	0.97395833333333	1.1264599116162	9.4731297348485	9.5935715539236		
250	16090	1497291259	0.9378125	1.0954296875	9.4681640625	9.5806462705976		
251	16090	1497291260	0.8237890625	0.966171875	9.4271484375	9.5197208053362		
252	16090	1497291261	0.7544140625	1.0413671875	9.408671875	9.5024768703302		
253	16090	1497291262	0.6861328125	1.0614453125	9.3851953125	9.4730055651428		
254	16090	1497291263	0.41710069444444	1.2421875	9.368805239899	9.4843308593264		
255	16090	1497291264	0.2069921875	1.371875	9.338828125	9.4513997286928		
256	16090	1497291265	0.142734375	1.31890625	9.3543359375	9.452950174545		
257	16090	1497291266	0.1259375	1.4025390625	9.279140625	9.3935994832299		
258	16090	1497291267	0.25213434278351	1.4186130798969	9.3110099871134	9.4399435163322		
259	16090	1497291268	0.20884627525253	1.4225063131313	9.3083175505051	9.4263017704289		
260	16090	1497291269	0.19203756313131	1.4143386994949	9.2528803661616	9.3664950955191		
261	16090	1497291270	0.1434375	1.3312109375	9.2180078125	9.3223615334765		
